#CNTs benden structure   
700 atoms
1  atom types
-50 50 xlo xhi
-50 50 ylo yhi
-0.267977 56.0072   zlo zhi 
Atoms

 87 1 -2.03712 -4.76609 8.0393
 88 1 -0.695756 -5.13628 8.30728
 89 1 -0.232543 -5.17797 9.64717
 90 1 1.15337 -5.05324 9.91514
 91 1 -5.09989 -0.925494 0.80393
 92 1 -4.66989 -2.2489 1.07191
 93 1 -4.4495 -2.65845 2.41179
 94 1 -3.58191 -3.74638 2.67977
 95 1 -3.23167 -4.05238 4.01965
 96 1 -2.03712 -4.76609 4.28763
 97 1 -1.60169 -4.92951 5.62751
 98 1 -0.232543 -5.17797 5.89549
 99 1 0.232543 -5.17797 7.23537
 100 1 1.60169 -4.92951 7.50335
 101 1 2.03712 -4.76609 8.84324
 102 1 3.23167 -4.05238 9.11121
 103 1 3.58191 -3.74638 10.4511
 104 1 4.4495 -2.65845 10.7191
 105 1 -4.19329 -3.0466 0
 106 1 -3.23167 -4.05238 0.267977
 107 1 -2.8554 -4.32575 1.60786
 108 1 -1.60169 -4.92951 1.87584
 109 1 -1.15337 -5.05324 3.21572
 110 1 0.232543 -5.17797 3.4837
 111 1 0.695756 -5.13628 4.82358
 112 1 2.03712 -4.76609 5.09156
 113 1 2.45615 -4.56429 6.43144
 114 1 3.58191 -3.74638 6.69942
 115 1 3.90331 -3.41022 8.0393
 116 1 4.66989 -2.2489 8.30728
 117 1 4.85268 -1.82124 9.64717
 118 1 5.16232 -0.464617 9.91514
 119 1 -0.695756 -5.13628 0.80393
 120 1 0.695756 -5.13628 1.07191
 121 1 1.15337 -5.05324 2.41179
 122 1 2.45615 -4.56429 2.67977
 123 1 2.8554 -4.32575 4.01965
 124 1 3.90331 -3.41022 4.28763
 125 1 4.19329 -3.0466 5.62751
 126 1 4.85268 -1.82124 5.89549
 127 1 4.9964 -1.37892 7.23537
 128 1 5.18319 -5.87307e-015 7.50335
 129 1 1.60169 -4.92951 0
 130 1 2.8554 -4.32575 0.267977
 131 1 3.23167 -4.05238 1.60786
 132 1 4.19329 -3.0466 1.87584
 133 1 4.4495 -2.65845 3.21572
 134 1 4.9964 -1.37892 3.4837
 135 1 5.09989 -0.925494 4.82358
 136 1 5.16232 0.464617 5.09156
 137 1 4.66989 -2.2489 0.80393
 138 1 5.09989 -0.925494 1.07191
 139 1 5.16232 -0.464617 2.41179
 140 1 5.09989 0.925494 2.67977
 141 1 5.16232 0.464617 20.0983
 142 1 4.85268 1.82124 20.3662
 143 1 4.66989 2.2489 21.7061
 144 1 3.90331 3.41022 21.9741
 145 1 5.09989 0.925494 17.6865
 146 1 4.66989 2.2489 17.9544
 147 1 4.4495 2.65845 19.2943
 148 1 3.58191 3.74638 19.5623
 149 1 3.23167 4.05238 20.9022
 150 1 2.03712 4.76609 21.1702
 151 1 4.9964 1.37892 15.2747
 152 1 4.4495 2.65845 15.5427
 153 1 4.19329 3.0466 16.8825
 154 1 3.23167 4.05238 17.1505
 155 1 2.8554 4.32575 18.4904
 156 1 1.60169 4.92951 18.7584
 157 1 1.15337 5.05324 20.0983
 158 1 -0.232543 5.17797 20.3662
 159 1 -0.695756 5.13628 21.7061
 160 1 -2.03712 4.76609 21.9741
 161 1 5.18319 0 11.255
 162 1 4.9964 1.37892 11.523
 163 1 4.85268 1.82124 12.8629
 164 1 4.19329 3.0466 13.1309
 165 1 3.90331 3.41022 14.4707
 166 1 2.8554 4.32575 14.7387
 167 1 2.45615 4.56429 16.0786
 168 1 1.15337 5.05324 16.3466
 169 1 0.695756 5.13628 17.6865
 170 1 -0.695756 5.13628 17.9544
 171 1 -1.15337 5.05324 19.2943
 172 1 -2.45615 4.56429 19.5623
 173 1 -2.8554 4.32575 20.9022
 174 1 -3.90331 3.41022 21.1702
 175 1 3.58191 3.74638 12.059
 176 1 2.45615 4.56429 12.3269
 177 1 2.03712 4.76609 13.6668
 178 1 0.695756 5.13628 13.9348
 179 1 0.232543 5.17797 15.2747
 180 1 -1.15337 5.05324 15.5427
 181 1 -1.60169 4.92951 16.8825
 182 1 -2.8554 4.32575 17.1505
 183 1 -3.23167 4.05238 18.4904
 184 1 -4.19329 3.0466 18.7584
 185 1 -4.4495 2.65845 20.0983
 186 1 -4.9964 1.37892 20.3662
 187 1 -5.09989 0.925494 21.7061
 188 1 -5.16232 -0.464617 21.9741
 189 1 1.60169 4.92951 11.255
 190 1 0.232543 5.17797 11.523
 191 1 -0.232543 5.17797 12.8629
 192 1 -1.60169 4.92951 13.1309
 193 1 -2.03712 4.76609 14.4707
 194 1 -3.23167 4.05238 14.7387
 195 1 -3.58191 3.74638 16.0786
 196 1 -4.4495 2.65845 16.3466
 197 1 -4.66989 2.2489 17.6865
 198 1 -5.09989 0.925494 17.9544
 199 1 -5.16232 0.464617 19.2943
 200 1 -5.09989 -0.925494 19.5623
 201 1 -4.9964 -1.37892 20.9022
 202 1 -4.4495 -2.65845 21.1702
 203 1 -2.45615 4.56429 12.059
 204 1 -3.58191 3.74638 12.3269
 205 1 -3.90331 3.41022 13.6668
 206 1 -4.66989 2.2489 13.9348
 207 1 -4.85268 1.82124 15.2747
 208 1 -5.16232 0.464617 15.5427
 209 1 -5.18319 2.93653e-015 16.8825
 210 1 -4.9964 -1.37892 17.1505
 211 1 -4.85268 -1.82124 18.4904
 212 1 -4.19329 -3.0466 18.7584
 213 1 -3.90331 -3.41022 20.0983
 214 1 -2.8554 -4.32575 20.3662
 215 1 -2.45615 -4.56429 21.7061
 216 1 -1.15337 -5.05324 21.9741
 217 1 -4.19329 3.0466 11.255
 218 1 -4.85268 1.82124 11.523
 219 1 -4.9964 1.37892 12.8629
 220 1 -5.18319 2.93653e-015 13.1309
 221 1 -5.16232 -0.464617 14.4707
 222 1 -4.85268 -1.82124 14.7387
 223 1 -4.66989 -2.2489 16.0786
 224 1 -3.90331 -3.41022 16.3466
 225 1 -3.58191 -3.74638 17.6865
 226 1 -2.45615 -4.56429 17.9544
 227 1 -2.03712 -4.76609 19.2943
 228 1 -0.695756 -5.13628 19.5623
 229 1 -0.232543 -5.17797 20.9022
 230 1 1.15337 -5.05324 21.1702
 231 1 -5.09989 -0.925494 12.059
 232 1 -4.66989 -2.2489 12.3269
 233 1 -4.4495 -2.65845 13.6668
 234 1 -3.58191 -3.74638 13.9348
 235 1 -3.23167 -4.05238 15.2747
 236 1 -2.03712 -4.76609 15.5427
 237 1 -1.60169 -4.92951 16.8825
 238 1 -0.232543 -5.17797 17.1505
 239 1 0.232543 -5.17797 18.4904
 240 1 1.60169 -4.92951 18.7584
 241 1 2.03712 -4.76609 20.0983
 242 1 3.23167 -4.05238 20.3662
 243 1 3.58191 -3.74638 21.7061
 244 1 4.4495 -2.65845 21.9741
 245 1 -4.19329 -3.0466 11.255
 246 1 -3.23167 -4.05238 11.523
 247 1 -2.8554 -4.32575 12.8629
 248 1 -1.60169 -4.92951 13.1309
 249 1 -1.15337 -5.05324 14.4707
 250 1 0.232543 -5.17797 14.7387
 251 1 0.695756 -5.13628 16.0786
 252 1 2.03712 -4.76609 16.3466
 253 1 2.45615 -4.56429 17.6865
 254 1 3.58191 -3.74638 17.9544
 255 1 3.90331 -3.41022 19.2943
 256 1 4.66989 -2.2489 19.5623
 257 1 4.85268 -1.82124 20.9022
 258 1 5.16232 -0.464617 21.1702
 259 1 -0.695756 -5.13628 12.059
 260 1 0.695756 -5.13628 12.3269
 261 1 1.15337 -5.05324 13.6668
 262 1 2.45615 -4.56429 13.9348
 263 1 2.8554 -4.32575 15.2747
 264 1 3.90331 -3.41022 15.5427
 265 1 4.19329 -3.0466 16.8825
 266 1 4.85268 -1.82124 17.1505
 267 1 4.9964 -1.37892 18.4904
 268 1 5.18319 -5.87307e-015 18.7584
 269 1 1.60169 -4.92951 11.255
 270 1 2.8554 -4.32575 11.523
 271 1 3.23167 -4.05238 12.8629
 272 1 4.19329 -3.0466 13.1309
 273 1 4.4495 -2.65845 14.4707
 274 1 4.9964 -1.37892 14.7387
 275 1 5.09989 -0.925494 16.0786
 276 1 5.16232 0.464617 16.3466
 277 1 4.66989 -2.2489 12.059
 278 1 5.09989 -0.925494 12.3269
 279 1 5.16232 -0.464617 13.6668
 280 1 5.09989 0.925494 13.9348
 281 1 5.16232 0.464617 31.3533
 282 1 4.85268 1.82124 31.6213
 283 1 4.66989 2.2489 32.9611
 284 1 3.90331 3.41022 33.2291
 285 1 5.09989 0.925494 28.9415
 286 1 4.66989 2.2489 29.2095
 287 1 4.4495 2.65845 30.5494
 288 1 3.58191 3.74638 30.8173
 289 1 3.23167 4.05238 32.1572
 290 1 2.03712 4.76609 32.4252
 291 1 4.9964 1.37892 26.5297
 292 1 4.4495 2.65845 26.7977
 293 1 4.19329 3.0466 28.1376
 294 1 3.23167 4.05238 28.4055
 295 1 2.8554 4.32575 29.7454
 296 1 1.60169 4.92951 30.0134
 297 1 1.15337 5.05324 31.3533
 298 1 -0.232543 5.17797 31.6213
 299 1 -0.695756 5.13628 32.9611
 300 1 -2.03712 4.76609 33.2291
 301 1 5.18319 0 22.5101
 302 1 4.9964 1.37892 22.778
 303 1 4.85268 1.82124 24.1179
 304 1 4.19329 3.0466 24.3859
 305 1 3.90331 3.41022 25.7258
 306 1 2.8554 4.32575 25.9938
 307 1 2.45615 4.56429 27.3336
 308 1 1.15337 5.05324 27.6016
 309 1 0.695756 5.13628 28.9415
 310 1 -0.695756 5.13628 29.2095
 311 1 -1.15337 5.05324 30.5494
 312 1 -2.45615 4.56429 30.8173
 313 1 -2.8554 4.32575 32.1572
 314 1 -3.90331 3.41022 32.4252
 315 1 3.58191 3.74638 23.314
 316 1 2.45615 4.56429 23.582
 317 1 2.03712 4.76609 24.9218
 318 1 0.695756 5.13628 25.1898
 319 1 0.232543 5.17797 26.5297
 320 1 -1.15337 5.05324 26.7977
 321 1 -1.60169 4.92951 28.1376
 322 1 -2.8554 4.32575 28.4055
 323 1 -3.23167 4.05238 29.7454
 324 1 -4.19329 3.0466 30.0134
 325 1 -4.4495 2.65845 31.3533
 326 1 -4.9964 1.37892 31.6213
 327 1 -5.09989 0.925494 32.9611
 328 1 -5.16232 -0.464617 33.2291
 329 1 1.60169 4.92951 22.5101
 330 1 0.232543 5.17797 22.778
 331 1 -0.232543 5.17797 24.1179
 332 1 -1.60169 4.92951 24.3859
 333 1 -2.03712 4.76609 25.7258
 334 1 -3.23167 4.05238 25.9938
 335 1 -3.58191 3.74638 27.3336
 336 1 -4.4495 2.65845 27.6016
 337 1 -4.66989 2.2489 28.9415
 338 1 -5.09989 0.925494 29.2095
 339 1 -5.16232 0.464617 30.5494
 340 1 -5.09989 -0.925494 30.8173
 341 1 -4.9964 -1.37892 32.1572
 342 1 -4.4495 -2.65845 32.4252
 343 1 -2.45615 4.56429 23.314
 344 1 -3.58191 3.74638 23.582
 345 1 -3.90331 3.41022 24.9218
 346 1 -4.66989 2.2489 25.1898
 347 1 -4.85268 1.82124 26.5297
 348 1 -5.16232 0.464617 26.7977
 349 1 -5.18319 2.93653e-015 28.1376
 350 1 -4.9964 -1.37892 28.4055
 351 1 -4.85268 -1.82124 29.7454
 352 1 -4.19329 -3.0466 30.0134
 353 1 -3.90331 -3.41022 31.3533
 354 1 -2.8554 -4.32575 31.6213
 355 1 -2.45615 -4.56429 32.9611
 356 1 -1.15337 -5.05324 33.2291
 357 1 -4.19329 3.0466 22.5101
 358 1 -4.85268 1.82124 22.778
 359 1 -4.9964 1.37892 24.1179
 360 1 -5.18319 2.93653e-015 24.3859
 361 1 -5.16232 -0.464617 25.7258
 362 1 -4.85268 -1.82124 25.9938
 363 1 -4.66989 -2.2489 27.3336
 364 1 -3.90331 -3.41022 27.6016
 365 1 -3.58191 -3.74638 28.9415
 366 1 -2.45615 -4.56429 29.2095
 367 1 -2.03712 -4.76609 30.5494
 368 1 -0.695756 -5.13628 30.8173
 369 1 -0.232543 -5.17797 32.1572
 370 1 1.15337 -5.05324 32.4252
 371 1 -5.09989 -0.925494 23.314
 372 1 -4.66989 -2.2489 23.582
 373 1 -4.4495 -2.65845 24.9218
 374 1 -3.58191 -3.74638 25.1898
 375 1 -3.23167 -4.05238 26.5297
 376 1 -2.03712 -4.76609 26.7977
 377 1 -1.60169 -4.92951 28.1376
 378 1 -0.232543 -5.17797 28.4055
 379 1 0.232543 -5.17797 29.7454
 380 1 1.60169 -4.92951 30.0134
 381 1 2.03712 -4.76609 31.3533
 382 1 3.23167 -4.05238 31.6213
 383 1 3.58191 -3.74638 32.9611
 384 1 4.4495 -2.65845 33.2291
 385 1 -4.19329 -3.0466 22.5101
 386 1 -3.23167 -4.05238 22.778
 387 1 -2.8554 -4.32575 24.1179
 388 1 -1.60169 -4.92951 24.3859
 389 1 -1.15337 -5.05324 25.7258
 390 1 0.232543 -5.17797 25.9938
 391 1 0.695756 -5.13628 27.3336
 392 1 2.03712 -4.76609 27.6016
 393 1 2.45615 -4.56429 28.9415
 394 1 3.58191 -3.74638 29.2095
 395 1 3.90331 -3.41022 30.5494
 396 1 4.66989 -2.2489 30.8173
 397 1 4.85268 -1.82124 32.1572
 398 1 5.16232 -0.464617 32.4252
 399 1 -0.695756 -5.13628 23.314
 400 1 0.695756 -5.13628 23.582
 401 1 1.15337 -5.05324 24.9218
 402 1 2.45615 -4.56429 25.1898
 403 1 2.8554 -4.32575 26.5297
 404 1 3.90331 -3.41022 26.7977
 405 1 4.19329 -3.0466 28.1376
 406 1 4.85268 -1.82124 28.4055
 407 1 4.9964 -1.37892 29.7454
 408 1 5.18319 -5.87307e-015 30.0134
 409 1 1.60169 -4.92951 22.5101
 410 1 2.8554 -4.32575 22.778
 411 1 3.23167 -4.05238 24.1179
 412 1 4.19329 -3.0466 24.3859
 413 1 4.4495 -2.65845 25.7258
 414 1 4.9964 -1.37892 25.9938
 415 1 5.09989 -0.925494 27.3336
 416 1 5.16232 0.464617 27.6016
 417 1 4.66989 -2.2489 23.314
 418 1 5.09989 -0.925494 23.582
 419 1 5.16232 -0.464617 24.9218
 420 1 5.09989 0.925494 25.1898
 421 1 5.16232 0.464617 42.6083
 422 1 4.85268 1.82124 42.8763
 423 1 4.66989 2.2489 44.2162
 424 1 3.90331 3.41022 44.4841
 425 1 5.09989 0.925494 40.1965
 426 1 4.66989 2.2489 40.4645
 427 1 4.4495 2.65845 41.8044
 428 1 3.58191 3.74638 42.0724
 429 1 3.23167 4.05238 43.4122
 430 1 2.03712 4.76609 43.6802
 431 1 4.9964 1.37892 37.7847
 432 1 4.4495 2.65845 38.0527
 433 1 4.19329 3.0466 39.3926
 434 1 3.23167 4.05238 39.6606
 435 1 2.8554 4.32575 41.0005
 436 1 1.60169 4.92951 41.2684
 437 1 1.15337 5.05324 42.6083
 438 1 -0.232543 5.17797 42.8763
 439 1 -0.695756 5.13628 44.2162
 440 1 -2.03712 4.76609 44.4841
 441 1 5.18319 0 33.7651
 442 1 4.9964 1.37892 34.0331
 443 1 4.85268 1.82124 35.3729
 444 1 4.19329 3.0466 35.6409
 445 1 3.90331 3.41022 36.9808
 446 1 2.8554 4.32575 37.2488
 447 1 2.45615 4.56429 38.5887
 448 1 1.15337 5.05324 38.8566
 449 1 0.695756 5.13628 40.1965
 450 1 -0.695756 5.13628 40.4645
 451 1 -1.15337 5.05324 41.8044
 452 1 -2.45615 4.56429 42.0724
 453 1 -2.8554 4.32575 43.4122
 454 1 -3.90331 3.41022 43.6802
 455 1 3.58191 3.74638 34.569
 456 1 2.45615 4.56429 34.837
 457 1 2.03712 4.76609 36.1769
 458 1 0.695756 5.13628 36.4448
 459 1 0.232543 5.17797 37.7847
 460 1 -1.15337 5.05324 38.0527
 461 1 -1.60169 4.92951 39.3926
 462 1 -2.8554 4.32575 39.6606
 463 1 -3.23167 4.05238 41.0005
 464 1 -4.19329 3.0466 41.2684
 465 1 -4.4495 2.65845 42.6083
 466 1 -4.9964 1.37892 42.8763
 467 1 -5.09989 0.925494 44.2162
 468 1 -5.16232 -0.464617 44.4841
 469 1 1.60169 4.92951 33.7651
 470 1 0.232543 5.17797 34.0331
 471 1 -0.232543 5.17797 35.3729
 472 1 -1.60169 4.92951 35.6409
 473 1 -2.03712 4.76609 36.9808
 474 1 -3.23167 4.05238 37.2488
 475 1 -3.58191 3.74638 38.5887
 476 1 -4.4495 2.65845 38.8566
 477 1 -4.66989 2.2489 40.1965
 478 1 -5.09989 0.925494 40.4645
 479 1 -5.16232 0.464617 41.8044
 480 1 -5.09989 -0.925494 42.0724
 481 1 -4.9964 -1.37892 43.4122
 482 1 -4.4495 -2.65845 43.6802
 483 1 -2.45615 4.56429 34.569
 484 1 -3.58191 3.74638 34.837
 485 1 -3.90331 3.41022 36.1769
 486 1 -4.66989 2.2489 36.4448
 487 1 -4.85268 1.82124 37.7847
 488 1 -5.16232 0.464617 38.0527
 489 1 -5.18319 2.93653e-015 39.3926
 490 1 -4.9964 -1.37892 39.6606
 491 1 -4.85268 -1.82124 41.0005
 492 1 -4.19329 -3.0466 41.2684
 493 1 -3.90331 -3.41022 42.6083
 494 1 -2.8554 -4.32575 42.8763
 495 1 -2.45615 -4.56429 44.2162
 496 1 -1.15337 -5.05324 44.4841
 497 1 -4.19329 3.0466 33.7651
 498 1 -4.85268 1.82124 34.0331
 499 1 -4.9964 1.37892 35.3729
 500 1 -5.18319 2.93653e-015 35.6409
 501 1 -5.16232 -0.464617 36.9808
 502 1 -4.85268 -1.82124 37.2488
 503 1 -4.66989 -2.2489 38.5887
 504 1 -3.90331 -3.41022 38.8566
 505 1 -3.58191 -3.74638 40.1965
 506 1 -2.45615 -4.56429 40.4645
 507 1 -2.03712 -4.76609 41.8044
 508 1 -0.695756 -5.13628 42.0724
 509 1 -0.232543 -5.17797 43.4122
 510 1 1.15337 -5.05324 43.6802
 511 1 -5.09989 -0.925494 34.569
 512 1 -4.66989 -2.2489 34.837
 513 1 -4.4495 -2.65845 36.1769
 514 1 -3.58191 -3.74638 36.4448
 515 1 -3.23167 -4.05238 37.7847
 516 1 -2.03712 -4.76609 38.0527
 517 1 -1.60169 -4.92951 39.3926
 518 1 -0.232543 -5.17797 39.6606
 519 1 0.232543 -5.17797 41.0005
 520 1 1.60169 -4.92951 41.2684
 521 1 2.03712 -4.76609 42.6083
 522 1 3.23167 -4.05238 42.8763
 523 1 3.58191 -3.74638 44.2162
 524 1 4.4495 -2.65845 44.4841
 525 1 -4.19329 -3.0466 33.7651
 526 1 -3.23167 -4.05238 34.0331
 527 1 -2.8554 -4.32575 35.3729
 528 1 -1.60169 -4.92951 35.6409
 529 1 -1.15337 -5.05324 36.9808
 530 1 0.232543 -5.17797 37.2488
 531 1 0.695756 -5.13628 38.5887
 532 1 2.03712 -4.76609 38.8566
 533 1 2.45615 -4.56429 40.1965
 534 1 3.58191 -3.74638 40.4645
 535 1 3.90331 -3.41022 41.8044
 536 1 4.66989 -2.2489 42.0724
 537 1 4.85268 -1.82124 43.4122
 538 1 5.16232 -0.464617 43.6802
 539 1 -0.695756 -5.13628 34.569
 540 1 0.695756 -5.13628 34.837
 541 1 1.15337 -5.05324 36.1769
 542 1 2.45615 -4.56429 36.4448
 543 1 2.8554 -4.32575 37.7847
 544 1 3.90331 -3.41022 38.0527
 545 1 4.19329 -3.0466 39.3926
 546 1 4.85268 -1.82124 39.6606
 547 1 4.9964 -1.37892 41.0005
 548 1 5.18319 -5.87307e-015 41.2684
 549 1 1.60169 -4.92951 33.7651
 550 1 2.8554 -4.32575 34.0331
 551 1 3.23167 -4.05238 35.3729
 552 1 4.19329 -3.0466 35.6409
 553 1 4.4495 -2.65845 36.9808
 554 1 4.9964 -1.37892 37.2488
 555 1 5.09989 -0.925494 38.5887
 556 1 5.16232 0.464617 38.8566
 557 1 4.66989 -2.2489 34.569
 558 1 5.09989 -0.925494 34.837
 559 1 5.16232 -0.464617 36.1769
 560 1 5.09989 0.925494 36.4448
 561 1 5.16232 0.464617 53.8633
 562 1 4.85268 1.82124 54.1313
 563 1 4.66989 2.2489 55.4712
 564 1 3.90331 3.41022 55.7392
 565 1 5.09989 0.925494 51.4515
 566 1 4.66989 2.2489 51.7195
 567 1 4.4495 2.65845 53.0594
 568 1 3.58191 3.74638 53.3274
 569 1 3.23167 4.05238 54.6673
 570 1 2.03712 4.76609 54.9352
 571 1 4.9964 1.37892 49.0398
 572 1 4.4495 2.65845 49.3077
 573 1 4.19329 3.0466 50.6476
 574 1 3.23167 4.05238 50.9156
 575 1 2.8554 4.32575 52.2555
 576 1 1.60169 4.92951 52.5235
 577 1 1.15337 5.05324 53.8633
 578 1 -0.232543 5.17797 54.1313
 579 1 -0.695756 5.13628 55.4712
 580 1 -2.03712 4.76609 55.7392
 581 1 5.18319 0 45.0201
 582 1 4.9964 1.37892 45.2881
 583 1 4.85268 1.82124 46.628
 584 1 4.19329 3.0466 46.8959
 585 1 3.90331 3.41022 48.2358
 586 1 2.8554 4.32575 48.5038
 587 1 2.45615 4.56429 49.8437
 588 1 1.15337 5.05324 50.1117
 589 1 0.695756 5.13628 51.4515
 590 1 -0.695756 5.13628 51.7195
 591 1 -1.15337 5.05324 53.0594
 592 1 -2.45615 4.56429 53.3274
 593 1 -2.8554 4.32575 54.6673
 594 1 -3.90331 3.41022 54.9352
 595 1 3.58191 3.74638 45.824
 596 1 2.45615 4.56429 46.092
 597 1 2.03712 4.76609 47.4319
 598 1 0.695756 5.13628 47.6999
 599 1 0.232543 5.17797 49.0398
 600 1 -1.15337 5.05324 49.3077
 601 1 -1.60169 4.92951 50.6476
 602 1 -2.8554 4.32575 50.9156
 603 1 -3.23167 4.05238 52.2555
 604 1 -4.19329 3.0466 52.5235
 605 1 -4.4495 2.65845 53.8633
 606 1 -4.9964 1.37892 54.1313
 607 1 -5.09989 0.925494 55.4712
 608 1 -5.16232 -0.464617 55.7392
 609 1 1.60169 4.92951 45.0201
 610 1 0.232543 5.17797 45.2881
 611 1 -0.232543 5.17797 46.628
 612 1 -1.60169 4.92951 46.8959
 613 1 -2.03712 4.76609 48.2358
 614 1 -3.23167 4.05238 48.5038
 615 1 -3.58191 3.74638 49.8437
 616 1 -4.4495 2.65845 50.1117
 617 1 -4.66989 2.2489 51.4515
 618 1 -5.09989 0.925494 51.7195
 619 1 -5.16232 0.464617 53.0594
 620 1 -5.09989 -0.925494 53.3274
 621 1 -4.9964 -1.37892 54.6673
 622 1 -4.4495 -2.65845 54.9352
 623 1 -2.45615 4.56429 45.824
 624 1 -3.58191 3.74638 46.092
 625 1 -3.90331 3.41022 47.4319
 626 1 -4.66989 2.2489 47.6999
 627 1 -4.85268 1.82124 49.0398
 628 1 -5.16232 0.464617 49.3077
 629 1 -5.18319 2.93653e-015 50.6476
 630 1 -4.9964 -1.37892 50.9156
 631 1 -4.85268 -1.82124 52.2555
 632 1 -4.19329 -3.0466 52.5235
 633 1 -3.90331 -3.41022 53.8633
 634 1 -2.8554 -4.32575 54.1313
 635 1 -2.45615 -4.56429 55.4712
 636 1 -1.15337 -5.05324 55.7392
 637 1 -4.19329 3.0466 45.0201
 638 1 -4.85268 1.82124 45.2881
 639 1 -4.9964 1.37892 46.628
 640 1 -5.18319 2.93653e-015 46.8959
 641 1 -5.16232 -0.464617 48.2358
 642 1 -4.85268 -1.82124 48.5038
 643 1 -4.66989 -2.2489 49.8437
 644 1 -3.90331 -3.41022 50.1117
 645 1 -3.58191 -3.74638 51.4515
 646 1 -2.45615 -4.56429 51.7195
 647 1 -2.03712 -4.76609 53.0594
 648 1 -0.695756 -5.13628 53.3274
 649 1 -0.232543 -5.17797 54.6673
 650 1 1.15337 -5.05324 54.9352
 651 1 -5.09989 -0.925494 45.824
 652 1 -4.66989 -2.2489 46.092
 653 1 -4.4495 -2.65845 47.4319
 654 1 -3.58191 -3.74638 47.6999
 655 1 -3.23167 -4.05238 49.0398
 656 1 -2.03712 -4.76609 49.3077
 657 1 -1.60169 -4.92951 50.6476
 658 1 -0.232543 -5.17797 50.9156
 659 1 0.232543 -5.17797 52.2555
 660 1 1.60169 -4.92951 52.5235
 661 1 2.03712 -4.76609 53.8633
 662 1 3.23167 -4.05238 54.1313
